ID,titulo,titulo_completo,empresa,comentario_curto,comentario,link,data,cidade,local,problema
103417329,"Atraso na entrega, impossibilidade de rastreio, 0 apoio...","Atraso na entrega, impossibilidade de rastreio, 0 apoio ao consumidor",Total Express - TEX Couri...," os produtos à loja, mas até agora não houve movimentação do produto após o recebimento pela transportadora. Quero uma resposta sobre onde estão os meus produtos e quando serão devolvidos à loja Mundial Calçados....","Meus dois pedidos deveriam ter sido entregues até dia 22-04 e outro até 25-04, e não foram. A empresa me informou que não entrega na minha região e devolverá os produtos à loja, mas até agora não houve movimentação do produto após o recebimento pela transportadora. Quero uma resposta sobre onde estão os meus produtos e quando serão devolvidos à loja Mundial Calçados.",https://www.reclameaqui.com.br/total-express-tex-courier/atraso-na-entrega-impossibilidade-de-rastreio-0-apoio-ao-consumidor_42ue5RPtr0UsBpep/, 26/04/20 às 22h07,São Paulo, São Paulo - SP,2
103259137,"Não recebi meus produtos, mas estou pagando","Não recebi meus produtos, mas estou pagando",Dafiti.com.br,"Fiz duas compras na Dafiti nos dias 03/04/2020 e 04/04/2020 no valor de R$925,67 (4483984663 - roupas e calçados) e R$199,90 (4484065447 - bolsa...","Fiz duas compras na Dafiti nos dias 03/04/2020 e 04/04/2020 no valor de R$925,67 (4483984663 - roupas e calçados) e R$199,90 (4484065447 - bolsa) respectivamente, com data de entrega para 21/04/2020, mas ainda não recebi. No site da transportadora, o rastreamento indica uma transferência para local não informado feita no dia 19/04/2020, mas que não teria sido recepcionada. Liguei para a Dafiti e me informaram que entrariam em contato com a transportadora para saber o que havia acontecido, pois, o sistema deles mostrava que no dia 21/04/2020, no feriado, a transportadora alegava ""problemas no endereço"", sendo que no dia 20/04/2020 recebi um único item da compra no valor de R$ 925,67, sem nenhum problema com meu endereço. Venho acompanhando com preocupação a quantidade de queixas da Dafiti e da transportadora Texlog de outros consumidores aqui no site Reclame Aqui e estou receosa de não receber meus pedidos que, ao todo, somam pouco mais de R$ 1.120,00 e continuar pagando por encomendas que não recebi. Só garanto que depois dessa experiência desgastante com a Dafiti e sua transportadora, deixarei de ser cliente da Dafiti.",https://www.reclameaqui.com.br/dafiti/nao-recebi-meus-produtos-mas-estou-pagando_AC9-ANCuS8-pZR9P/, 23/04/20 às 08h48,Poções, Poções - BA,2
103102497,não recebei a mercadoria,não recebei a mercadoria,Zattini,"No dia 24 de março comprei 4 calçados (3 botas e 1 tênis), as 3 botas foram entregues no prazo informado, mas o tênis foi postado no dia 25/03/3030, até hoje não foi entregue....","No dia 24 de março comprei 4 calçados (3 botas e 1 tênis), as 3 botas foram entregues no prazo informado, mas o tênis foi postado no dia 25/03/3030, até hoje não foi entregue.",https://www.reclameaqui.com.br/zattini/nao-recebei-a-mercadoria_EScnOqj-czq8RCk6/, 20/04/20 às 10h59,Rio de Janeiro, Rio de Janeiro - RJ,2
103096951,Não tem produto para entrega,Não tem produto para entrega,CatBoots Outlet,"Bom dia,comprei o produto dia 04/04,paguei com cartão de crédito, entrei em contato com a empresa e me informaram que não tem o produto, pois as empresas de calçados não estão entregando,como pode vender um produto que eles não tem...","Bom dia,comprei o produto dia 04/04,paguei com cartão de crédito, entrei em contato com a empresa e me informaram que não tem o produto, pois as empresas de calçados não estão entregando,como pode vender um produto que eles não tem",https://www.reclameaqui.com.br/catboots-outlet/nao-tem-produto-para-entrega_4KJZjfbr6SMsBWRi/, 20/04/20 às 09h39,São Roque, São Roque - SP,2
102921401,Entrega atrasada,Entrega atrasada,Netshoes,"Fiz um pedido de dois tênis calçados infantis pelo site,no dia 02/06. Um deles chegou no dia 08/04/2020 e a previsão de entrega era para o dia 13/04/2020...","Fiz um pedido de dois tênis calçados infantis pelo site,no dia 02/06. Um deles chegou no dia 08/04/2020 e a previsão de entrega era para o dia 13/04/2020. porém o outro tênis, a previsão de entrega é para do dia 16/04/2020, e ele não vai chegar até essa data. Uma vez que tenho acompanhado diariamente, pois é para o meu filho, e ele quer muito o calçado, pergunta todos os dias e nada. Moro em uma cidade pequena, devido à pandemia, todas as lojas estão fechadas, e mesmo que estivessem abertas, não faria diferença pois aqui nenhuma loja vende chuteira infantil. A situação da entrega está muito confusa, já enviei mensagem para a transportadora responsável e eles não me respondem. Moro em Minas, a entrega saiu de Pernambuco para São Paulo, de São Paulo para Minas, chegando aqui ao invés de vir para o meu endereço, está voltando novamente para Embu das Artes, uma cidade pela qual já passou. Eu quero minha mercadoria COM URGÊNCIA. Fiz a compra pelo site, imprimi o boleto e paguei. E agora fica essa confusão. Aguardo retorno com urgência. Obrigada.",https://www.reclameaqui.com.br/netshoes/entrega-atrasada_rTllQWG2Z5Bc8GOt/, 15/04/20 às 22h47,Poço Fundo, Poço Fundo - MG,2
102919941,Extravio e enrolação...,Extravio e enrolação...,Netshoes,Dia 15/03 fiz uma compra de dois pares de calçados infantis no site da netshoes com entrega prometida entre 6 e 8 dias úteis. Desta forma deveria receber o...,Dia 15/03 fiz uma compra de dois pares de calçados infantis no site da netshoes com entrega prometida entre 6 e 8 dias úteis. Desta forma deveria receber o produto até o dia 25/03. Como não recebi os produtos nem qualquer contato a respeito mandei mensagem no campo do rastreio da própria transportadora no dia 04/04 e não recebi qualquer resposta. Fui então buscar uma solução junto a netshoes pelo chat do app da mesma no dia 07/04 quando me foi pedido de 3 a 5 dias para me passarem uma posição. (protocolo 47506423). Em novo contato no dia 13/04 me foi informado que meus produtos haviam sido extraviados. Neste mesmo contato me foi prometido que seria feito um novo despacho em até 2 dias úteis com entrega prevista para até o dia 22/04 e que no dia seguinte já poderia retornar o contato para receber o novo rastreio. em novo contato no dia 15/04 me foi passado que meus produtos ainda estavam em separação o que poderia levar mais dois dias úteis para ser despachado. Hoje já é dia 15/04 sendo que deveria ter recebido minha mercadoria no máximo até o dia 25/03 ou seja quase um mês depois do prazo de entrega e meu produto sequer foi despachado. Inclusive como o produto é para presente infelizmente o aniversário já passou.,https://www.reclameaqui.com.br/netshoes/extravio-e-enrolacao_TpHWe4wXYcoc61-f/, 15/04/20 às 22h10,Campo Grande, Campo Grande - MS,2
102841935,Compra antes da Pandemia e usam isso como desculpa,Compra antes da Pandemia e usam isso como desculpa,Chiquiteira,"Realizei uma compra de 5 pares de calçados no dia 22/03, constando pagamento do boleto no dia 26/03 (pedido 302095), isso foi antes das coisas pararem por...","Realizei uma compra de 5 pares de calçados no dia 22/03, constando pagamento do boleto no dia 26/03 (pedido 302095), isso foi antes das coisas pararem por conta da Pandemia. Previsão de entrega era para dia 13/04 e até agora NADA!!! Se eu não entro em contato através do whatsapp, se quer dão algum posicionamento. E agora usam a Pandemia como desculpa, e sempre que entro em contato, falam que vão colocar prioridade no meu caso, mas não fizeram nada até agora.Realizei uma outra compra de calçados para minha filha pequena no site da Tricae dia 02/04, bem depois da compra no site da Chiquiteira, tinha previsão de entrega para dia 16/04, e olha que incrível, o pedido já está em rota de entrega com previsão de conclusão amanhã 15/04. Como que a Pandemia só serve de desculpa pra vcs?Quero meu pedido pra ontem. Nunca vi tanto descaso e total desrespeito com o consumidor.",https://www.reclameaqui.com.br/chiquiteira/compra-antes-da-pandemia-e-usam-isso-como-desculpa_K6sCSldVHBz4ieUR/, 14/04/20 às 17h50,--, -- - --,2
102799625,Empresa não entrega produto e não responde contato.,Empresa não entrega produto e não responde contato.,Calçados Web Brasil,"No dia 11 de março realizei a compra de um kit de 02 calçados no site cwb calçados, realizei o  pagamento no cartão e inclusive pedi por sedex pois tinha...","No dia 11 de março realizei a compra de um kit de 02 calçados no site cwb calçados, realizei o  pagamento no cartão e inclusive pedi por sedex pois tinha pressa, o prazo era de 11 dias uteis, já se passaram mais de 20, o produto nem foi postado.Entrei em contato pelo número de atendimento diversas vezes e quando respondem vem com alguma história, primeiro falaram que estavam sem o produto e que já estavam providenciando, após outro contato, fui informado que o produto já havia sido coletado, porém não atualizavam no site e não enviam nenhum código de rastreio, mesmo eu solicitando direto.O whatsapp da empresa aparece online e eles não respondem meu último contato.Gostaria de ter o pagamento estornado ou que o produto seja entregue logo.Entendo perfeitamente que A crise atua do COVID 19 pode ter influenciado, porém grande parte das empresas continua entregando sem problemas.Fui bem paciente com a empresa, porém a falta de retorno e explicação me faz duvidar de sua conduta.Aguardo a resolução do caso.",https://www.reclameaqui.com.br/calcados-web-brasil/empresa-nao-entrega-produto-e-nao-responde-contato_4WZJ-QRqs9O646yk/, 14/04/20 às 08h54,São Luiz Gonzaga, São Luiz Gonzaga - RS,2
102755353,Demora na postagem do produto,Demora na postagem do produto,Netshoes,Fiz a compra de vários calçados no dia 02/04 e até hoje não postaram absolutamente nada de onde esses produtos se encontram... Todas as outras encomendas que...,"Fiz a compra de vários calçados no dia 02/04 e até hoje não postaram absolutamente nada de onde esses produtos se encontram... Todas as outras encomendas que eu realizei, 1 a 2 dias depois eram postados pelas empresas de entrega, e essa nada, o codigo de rastreio que me foi repassado não funciona, e sempre diz que o remetente não postou o meu produto ainda, Depois desse tempo todo?? O numero do pedido é 41376150",https://www.reclameaqui.com.br/netshoes/demora-na-postagem-do-produto_Pq1K-aW1n6RN0aU_/, 13/04/20 às 13h56,Fortaleza, Fortaleza - CE,2
102754419,Postagem do produto,Postagem do produto,Netshoes,Fiz a compra de vários calçados no dia 02/04 e até hoje não postaram absolutamente nada de onde esses produtos se encontram... Todas as outras encomendas que...,"Fiz a compra de vários calçados no dia 02/04 e até hoje não postaram absolutamente nada de onde esses produtos se encontram... Todas as outras encomendas que eu realizei, 1 a 2 dias depois eram postados pelas empresas de entrega, e essa nada, o codigo de rastreio que me foi repassado não funciona, e sempre diz que o remetente não postou o meu produto ainda, Depois desse tempo todo?? O numero do pedido é 41376150",https://www.reclameaqui.com.br/netshoes/postagem-do-produto_U77s1YbkPakXs847/, 13/04/20 às 13h46,Fortaleza, Fortaleza - CE,2
102628977,Prazo de entrega do produto já expirou e a empresa não ...,Prazo de entrega do produto já expirou e a empresa não dá satisfação,Nowlog,Fiz uma compra online em uma famosa empresa de calçados a qual usa os serviços da NowLog para executar a entrega.O prazo máximo da entrega seria no dia...,"Fiz uma compra online em uma famosa empresa de calçados a qual usa os serviços da NowLog para executar a entrega.O prazo máximo da entrega seria no dia 06/04/2020 mas não foi efetuado.O rastreamento da entrega só foi atualizado no fim do dia limite (por volta das 18h do dia 06/04/20) e foi adicionado um status retroativo referente ao dia 03/04/2020, dizendo que foi feita a 1 tentativa de entrega por parte da empresa, o que também não  foi verdade.A empresa não dispõe de telefone de contato e o email do SAC não retorna minhas perguntas, parecendo até que eles sabem que o serviço é ruim e evita ao máximo o contato com os clientes.Estou com um problema duplo, a empresa que me vendeu diz que há um prazo de 10 dias a partir de uma reclamação que fiz no dia 07/04/2020 para que a NowLog responda a solicitação. Ao mesmo tempo não sei se a NowLog vai conseguir dar andamento da entrega.",https://www.reclameaqui.com.br/nowlog/prazo-de-entrega-do-produto-ja-expirou-e-a-empresa-nao-da-satisfacao_aB-uJgqMie3iG88k/, 09/04/20 às 15h40,Goiânia, Goiânia - GO,2
102535067,Empresa não dá satisfação e não entrega o produto.,Empresa não dá satisfação e não entrega o produto.,DAMA MODERNA,Adquiri dois calçados no dia 29 de Fevereiro nesta empresa e desde então não tenho nenhuma informação sobre o envio da mercadoria. Quero cancelar a minha...,"Adquiri dois calçados no dia 29 de Fevereiro nesta empresa e desde então não tenho nenhuma informação sobre o envio da mercadoria. Quero cancelar a minha compra pois não tenho confiança no fornecedor.Tentaram me enganar dizendo que já estava nos correios, mas se estivesse teriam enviado o código de rastreamento.",https://www.reclameaqui.com.br/dama-moderna/empresa-nao-da-satisfacao-e-nao-entrega-o-produto_R8Z2cWs73I-JkhhV/, 07/04/20 às 19h42,São Paulo, São Paulo - SP,2
102517993,Falta de compromisso,Falta de compromisso,Jdk Calçados," pagamentoBota Masculina Caterpillar 2113 - PretaBota Masculina Caterpillar 2113 - PretaCalçados Adulto: 39BOTA-CAT-2113-PRETO R$ 119,90...","ID Pedido: #45758Data adicionada: 26/03/2020FreteMétodo de Envio: TRANSFOLHAPrazo de entrega: 6 dias úteis após a confirmação do pagamentoBota Masculina Caterpillar 2113 - PretaBota Masculina Caterpillar 2113 - PretaCalçados Adulto: 39BOTA-CAT-2113-PRETO R$ 119,901 R$ 119,90Sub-Total R$ 119,90Transfolha R$ 35,70Total R$ 155,60Andamento do pedidoClique nos ícones abaixo para mais informaçõesAGUARDANDO PAGAMENTO26/03/2020 11:24:12 PAGAMENTO APROVADO27/03/2020 03:23:33 PREPARANDO PARA ENVIO01/04/2020 16:42:34 Só diz que o produto está preparando para envio mas não envia .E nem responde as minhas mensagens. Deram o prazo de 6 dias após o pagamento o pagamento foi feito no dia 26/3 E até agora nada .",https://www.reclameaqui.com.br/jdk-calcados/falta-de-compromisso_ZZEiE2MM3PddnlCc/, 07/04/20 às 15h07,São Paulo, São Paulo - SP,2
102480819,Falta de Organização e de Comprometimento com o Cliente...,Falta de Organização e de Comprometimento com o Cliente na Entrega!,Eletrum," />Sempre fiz compras online, já comprei Geladeira, Celular, Pneu, Roupas e Calçados em outros sites e nunca tive problemas.Eletrum, quando fiz a compra...","Fiz a aquisição à vista de um Ar-Condicionado portátil Philco, modelo Pac11000F3 Branco 110V, pedido N #1017971444470-01, em 15/03/2020, o pagamento foi confirmado em 17/03/2020, com prazo de entrega até em 26/03/2020. No dia 25/03/2020, chegou um caminhão da Transportadora Braspress para me entregar uma máquina de lavar calçada, tanto que nem chegaram a me entregar, pois os próprios entregadores identificaram que a entrega estava errada e também aproveitaram pra me informar que o pedido correto seria entregue na semana seguinte.Pois bem, no dia 31/03/2020, entrei em contato com a transportadora para averiguar a situação da minha entrega, e me passaram o contato da filial próxima à minha cidade.Entrei em contato com a transportadora local, eles me informaram que não sabem onde está o meu ""pacote"", pegaram meu número de telefone informando que quando localizassem entrariam em contato comigo e adicionalmente me orientaram a entrar em contato com o fornecedor para informar o ocorrido.Entrei em contato com o fornecedor via chat online no mesmo dia. A atendente me informou que ""realmente poderia ter ocorrido uma troca de etiquetas do meu pedido"" e me solicitou um prazo de 48 horas úteis para um retorno e que se acaso eu não tivesse um retorno neste prazo, que eu deveria entrar em contato novamente.Hoje já faz 11 dias que o prazo original de entrega do meu pedido expirou.Sempre fiz compras online, já comprei Geladeira, Celular, Pneu, Roupas e Calçados em outros sites e nunca tive problemas.Eletrum, quando fiz a compra através do site de vocês, eu imaginava que se tratava de uma empresa séria e organizada, porém, devido aos fatos que relatei acima, fica difícil manter a mesma opinião.Se o problema está na logística interna de vocês, talvez seja necessário rever o processo, pois uma máquina de lavar calçadas difere muito de um aparelho de ar-condicionado portátil. Se o problema está no prestador de serviços de transportes de vocês, talvez esteja na hora de procurar um outro prestador.Enfim, gostaria de saber, vocês vão me entregar o ar-condicionado que me pertence por direito ou vão me ressarcir do valor R$ 1.783,18?",https://www.reclameaqui.com.br/eletrum/falta-de-organizacao-e-de-comprometimento-com-o-cliente-na-entrega_beUVfT-nOt0k0WZX/, 06/04/20 às 20h51,Ibiporã, Ibiporã - PR,2
102338505,Reagendamento constante da entrega,Reagendamento constante da entrega,Mercado Livre,"Mercado livre e empresa diference calçados representada por vendedor Alessandro Andrade diz não saber data de entrega ,com isso é reagendada todo dia uma nova...","Mercado livre e empresa diference calçados representada por vendedor Alessandro Andrade diz não saber data de entrega ,com isso é reagendada todo dia uma nova data, segundo informações do site produto foi despacho dia 31 de marco,tb a opção de cancelamento que o mercado livre oferece é recusar o produto sabe  lá quando chegar ,mais aditivo de demora de estorno para constar no sistema de recusa de produto por parte do consumidor",https://www.reclameaqui.com.br/mercado-livre/reagendamento-constante-da-entrega_SHmdf8c-iXn4prNc/, 03/04/20 às 08h48,São Paulo, São Paulo - SP,2
102283159,Realizei compra 02/02/20 e ate hoje nao recebi os calça...,Realizei compra 02/02/20 e ate hoje nao recebi os calçados,Preçosvip,"Sob o pedido n PED250308. Realizei uma compra no valor $124,40 de alguns calcados na data 02/02 pelo site loja PREÇOSVIP BABY e ate o momento nao recebi o codigo de rastreio nem as mercadorias, porem o valor ja foi debitado em minha fatura cartao! Solicitei junto ao SAC  o estorno, pois minha bb ja esta pra completar 3m. Os sapatilhos qd chegarem ( isso se chegar, pois estou duvidando pouco) já nao serviram. Estou desapontada.","Sob o pedido n PED250308. Realizei uma compra no valor $124,40 de alguns calcados na data 02/02 pelo site loja PREÇOSVIP BABY e ate o momento nao recebi o codigo de rastreio nem as mercadorias, porem o valor ja foi debitado em minha fatura cartao! Solicitei junto ao SAC  o estorno, pois minha bb ja esta pra completar 3m. Os sapatilhos qd chegarem ( isso se chegar, pois estou duvidando pouco) já nao serviram. Estou desapontada.",https://www.reclameaqui.com.br/precosvip/realizei-compra-02-02-20-e-ate-hoje-nao-recebi-os-calcados_7RtbNKq0PqoQggmq/, 02/04/20 às 03h36,Itapecerica da Serra, Itapecerica da Serra - SP,2
102281287,Entrega atrasada,Entrega atrasada,Grupo Five Logísitica,"Fiz uma compra no site da loja passarela calçados onde paguei pelo frete, onde a entrega estava prevista para o dia 30/03/2020, porém no dia 27 /03/2020 o...","Fiz uma compra no site da loja passarela calçados onde paguei pelo frete, onde a entrega estava prevista para o dia 30/03/2020, porém no dia 27 /03/2020 o produto foi coletado e até hoje não chegou no local da entrega, em contato com a loja passarela no dia 31/03/2020 me pediram um prazo de 72 hs para  me passarem uma resposta da transportadora, ou seja além de esperar 5 dias para a entrega do produto tenho que esperar mais 3 para saber o dia que o procuro que comprei vai chegar, o frete não foi de graça foi pago , onde fica os meus direitos como consumidora , se eu não for atrás cadê os responsáveis de ambas as parte que nem ligar para dar uma satisfação ligaram , não sou trouxa nem palhaça quero uma resposta . Não sabia que a distância de jundiá até ribeirao preto era de dias ou meses vai saber.",https://www.reclameaqui.com.br/grupo-five-logisitica/entrega-atrasada_QnGiBrKkNXAMHTko/, 02/04/20 às 00h08,São Paulo, São Paulo - SP,2
102245653,Pedido não enviado/ pessimo atendimento do Sac,Pedido não enviado/ pessimo atendimento do Sac,Chiquiteira,"Dia 14/03 fiz um pedido na loja virtual de alguns calçados. O pagamento foi aprovado no mesmo dia, por ser cartão de crédito e o pedido foi aprovado. O prazo...","Dia 14/03 fiz um pedido na loja virtual de alguns calçados. O pagamento foi aprovado no mesmo dia, por ser cartão de crédito e o pedido foi aprovado. O prazo para envio era de 7 dias uteis, passando esse prazo entrei em contato pelo whattsapp da empresa sobre essa situação, me informaram que uma das sandalias tinha sido separado errada, por isso a demora (inclusive vários dos relatos que li aqui no site, eles deram essa mesma desculpa), que iriam verificar, não me deram um prazo de quando seria postado, entrei em contato de novo, pedindo pra trocaram o modelo da sandalia ou cor, para poder despachar a minha compra, novamente um atendimento que mais parece eletrônico me informou que não podia fazer nada, informei que se não for possivel a troca queria o cancelamento, de novo ficaram de verificar e sem retorno, agora estou desde ontem tentando pelo whattsapp e pelo instagram qual o procedimento de cancelamento do pedido, visto que não foi enviado ate hoje a minha compra, e só me responderam que vão verificar no setor de troca, sendo que estou pedindo para a compra ser cancelada, inclusive já foi descontado a primeira parcela do meu cartão, eu entendo que o COVID-19 deixou a situação complicada, mas a empresa deveria se posicionar e trabalhar com o que eles dão conta, se você for nas redes sociais, eles continuam a divulgar como se estivesse tudo normal com o envio deles,todos sos comentarios feitos de reclamação são apagados. Muito dificil manter a credibilidade desta forma. Me sinto [Editado pelo Reclame Aqui] e gostaria de uma solução junto a empresa.",https://www.reclameaqui.com.br/chiquiteira/pedido-nao-enviado-pessimo-atendimento-do-sac_HS5KfgGeFu38e35D/, 01/04/20 às 12h15,Governador Valadares, Governador Valadares - MG,2
102161083,Não entregaram o produto,Não entregaram o produto,Americanas Marketplace,"Fiz o pedido 02-736181949, no site da Americanas no dia 15/03, da parceira de calçados PASSARELA com previsão de chegada em 07 dias uteis. No dia 20/03 saiu...","Fiz o pedido 02-736181949, no site da Americanas no dia 15/03, da parceira de calçados PASSARELA com previsão de chegada em 07 dias uteis. No dia 20/03 saiu para entrega, mas nunca chegou. Ninguém nunca me ligou para falar o que havia acontecido mas como estava dentro do prazo resolvi aguardar. No dia 23/03 o status da entrega mudou para 'Houve um imprevisto com a entrega' mas também ninguém nunca entrou em contato para explicar o que realmente havia acontecido. Eu que sempre tinha que entrar em contato e aguardar. No dia 26/03 me mandaram mensagem falando que o produto havia sido extraviado e não havia mais para reenvio. Entrei no site da PASSARELA e o produto está la sendo anunciado, entrei no site da AMERICANAS e também tem e AINDA MAIS CARO (ver print). EU NÃO QUERO CANCELAMENTO, NÃO QUERO VALE, JÁ QUE O PRODUTO ESTÁ DISPONÍVEL EU SÓ QUERO O REENVIO E MAIS RÁPIDO POSSÍVEL.Lilian",https://www.reclameaqui.com.br/americanas-marketplace/nao-entregaram-o-produto_E64VIxrhXUI2R18_/, 31/03/20 às 08h53,Ibirataia, Ibirataia - BA,2
102150841,Atraso na entrega do pedido,Atraso na entrega do pedido,Passarela Modas,"Fiz um pedido de calçados pela Passarela, que tinha data de entrega até o dia 23/03, conforme informado no site. Como no dia 23/03 o status da entrega no...","Fiz um pedido de calçados pela Passarela, que tinha data de entrega até o dia 23/03, conforme informado no site. Como no dia 23/03 o status da entrega no rastreio ainda era ""Em trânsito""(significa que estava a caminho da filial aqui mais próxima, a qual fará a entrega), tentei entrar em contato com a transportadora. Só que para a minha surpresa, eles não atendem o telefone em nenhum dos números encontrados no Google. Ao abrir  uma reclamação no site da Passarela no dia 27/03 através do chat deles, percebi que não tentaram se explicar ou se desculpar ou qualquer coisa que demonstrasse que eles se importavam com a minha reclamação. Só se desculparam após eu insistir em mostrar o erro deles no atraso da minha entrega. Após a reclamação, no dia 28/03, eles mudaram o status para""Em rota de entrega"", mas não chegou ainda. Não me importaria nenhum pouco com o atraso, se tivessem ao menos me dado uma explicação. Foi a minha primeira compra na Passarela e fiquei muito decepcionada com a prestação de serviço oferecida. A parte do relacionamento com o cliente foi totalmente deixada de lado. Não consigo entender como uma empresa tão conhecida faz uso de um serviço de transporte com um histórico de reclamações, de irresponsabilidade para com o cliente, desse.",https://www.reclameaqui.com.br/passarela-modas/atraso-na-entrega-do-pedido_tXf255saLDvmvyUH/, 30/03/20 às 15h16,VILA VELHA, VILA VELHA - ES,2
102081201,Não recebi o pedido completo,Não recebi o pedido completo,Lojas Marisa - Loja Onlin...,"Fiz uma compra no dia 18/03 de três calçados, 2 da moleca e 1 da Vizzano. Acredito que por ser de marcas diferentes o pedido foi enviado em dois pacotes. O...","Fiz uma compra no dia 18/03 de três calçados, 2 da moleca e 1 da Vizzano. Acredito que por ser de marcas diferentes o pedido foi enviado em dois pacotes. O pacote que estava os produtos da moleca chegaram antes do prazo. Já o da Vizzano nem pra entrega saiu. O número do pedido é 0552853006. Quero saber como faço pra receber meu produto. Não quero estorno de nada. Quero o produto.",https://www.reclameaqui.com.br/lojas-marisa-loja-online/nao-recebi-o-pedido-completo_z1UEZAcCJZGATDqQ/, 28/03/20 às 10h45,Salvador, Salvador - BA,2
