ID,titulo,titulo_completo,empresa,comentario_curto,comentario,link,data,cidade,local
105969715,FALTA DE ATENDIMENTO NA DEVOLUÇÃO DE PRODUTOS,FALTA DE ATENDIMENTO NA DEVOLUÇÃO DE PRODUTOS,Tricae," atendimento para resolver! Além disso estou precisando adquirir os itens corretos, refere-se a calçados para um bebê.Nossa, o atendimento de 90% das lojas...","No dia 13/5/2020 registrei através da loja online o pedido de devolução de 2 itens pois eram pequenos (tamanho). Pelo próprio site tive a opção em escolher a coleta dos itens pela própria loja no mesmo endereço que foi entregue. No entanto, realizaram a tentativa de coleta no dia 21 de maio, quando ocorreu a antecipação do feriado em SP devido a pandemia, decretada pelo Governo, e o endereço trata-se de um local comercial, ou seja, estava fechado.Liguei no numero 3053-7630 para reclamar e solicitar outra tentativa de entrega, no dia 28/05/2020, a atendente registrou o pedido e disse que em até 5 dias úteis seria realizada a coleta (até 03/06), a coleta não foi realizada no prazo prometido. Então liguei no mesmo dia e disseram que estava agendada a coleta que seria feita dia 03 mesmo. para aguardar até final do dia.NÃO FOI FEITA, estamos com esses itens até agora parados e não aguento mais perder tanto tempo em fila de espera de atendimento para resolver! Além disso estou precisando adquirir os itens corretos, refere-se a calçados para um bebê.Nossa, o atendimento de 90% das lojas nesse país es~tao muito ruins nessa pandemia! SOCORROEU SÓ QUERO QUE COLETEM ESSES ITENS E ATIVEM MEU VALE PARA COMPRAR OS PRODUTOS :-( !!!!!!",https://www.reclameaqui.com.br/tricae/falta-de-atendimento-na-devolucao-de-produtos_eCTy8hQLOBrZxKj3/, 08/06/20 às 14h02,São Paulo, São Paulo - SP
105968105,Promocao da Dafiti 3 calcados por 149 nao funciona,Promocao da Dafiti 3 calcados por 149 nao funciona,Dafiti.com.br,"Ja tem 1 semana que estou tentando compra nessa promoção da Dafitti 3 calçados por 149,mas nao funciona,coloco os calçados escolhidos na sacola mas nao da a...","Ja tem 1 semana que estou tentando compra nessa promoção da Dafitti 3 calçados por 149,mas nao funciona,coloco os calçados escolhidos na sacola mas nao da a promoção...Propagana enganosa, diz que o desconto vai direto na sacola mas isso não acontece.",https://www.reclameaqui.com.br/dafiti/promocao-da-dafiti-3-calcados-por-149-nao-funciona_RFK2MH1n825zYmO6/, 08/06/20 às 13h47,Contagem, Contagem - MG
105966113,COMPRA NÃO HONRADA,COMPRA NÃO HONRADA,BanBan Calçados,"Na data de 04/06 realizei uma compra na empresa banban calçados, fiz o pagamento do frete para chegar no mesmo dia em até 4 horas, no mesmo dia recebi um email...","Na data de 04/06 realizei uma compra na empresa banban calçados, fiz o pagamento do frete para chegar no mesmo dia em até 4 horas, no mesmo dia recebi um email informando que o pedido foi realizado com sucesso e que chegaria em até 4 horas, conferi no meu cartão e o valor havia sido debitado! No dia seguinte o pedido não chegou e comecei a ir atrás da empresa que não oferta nenhum tipo de atendimento especifico para isso, não fornece nenhum tipo de ajuda, até que consegui falar no instagram e a mesma informa que o pagamento ainda estava em analise, e o prazo era 48hrs, questionei o porque disso porque eu já havia recebido o email, já havia sido pago e todos os dados do cartão eram meus, aguardei o prazo e para a minha surpresa a empresa cancelou o meu pedido, sem nenhum tipo de comunicação, nem informando o porque disso, eu realmente estava esperando o pedido chegar, se eu mesma não tivesse ido atrás nem saberia que tinha sido cancelado. Venho mostrar minha indignação com a empresa, que não tem nenhum tipo de compromisso com o cliente, que se não tem em estoque, não publicasse para vender, estou me sentindo extremamente prejudica, porque comprei vários presentes e não chegou, tentei resolver de todas as formas diretamente com a empresa, mas como já informei anteriormente a mesma não está nem aí para os clientes",https://www.reclameaqui.com.br/banban-calcados/compra-nao-honrada_fMCYagzSFU3iDic8/, 08/06/20 às 13h29,Fortaleza, Fortaleza - CE
105964199,Encomenda em atraso,Encomenda em atraso,Clóvis Calçados -  Loja O...,Efetuei minha primeira compra na clovis calçados na semana passada me deram 3 dias úteis para a entrega do produto e até o momento não recebi o meu produto....,"Efetuei minha primeira compra na clovis calçados na semana passada me deram 3 dias úteis para a entrega do produto e até o momento não recebi o meu produto.Estou decepcionada com o atendimento de merda de voces, foi a minha primeira e última compra!!",https://www.reclameaqui.com.br/clovis-calcados-loja-online/encomenda-em-atraso_Ab9MM9FzRPxqthyD/, 08/06/20 às 13h11,São Paulo, São Paulo - SP
105963473,Não devolvem meu dinheiro e não respondem,Não devolvem meu dinheiro e não respondem,Centauro, />    Lavras - MG ID: 105286467 28/05/20 às 10h11    denunciar    Estorno do valor pago Tênis Calçados Femininos Não...,"PUBLICIDADE    Veja também: todas reclamações não respondidas respondidas finalizadas Não consigo meu reembolsoCentauro    Lavras - MG ID: 105286467 28/05/20 às 10h11    denunciar    Estorno do valor pago Tênis Calçados Femininos Não RespondidaPrezados, bom dia!Fiz uma compra no dia 09/03/2020, o qual foi pago no mesmo dia via cartão de crédito da minha esposa e recebi nota fiscal no dia 10/03/2020.Devolvi o Tênis no dia 18/03. Vocês receberam ele de volta no dia 25/03/2020.Já fiz várias solicitações de estorno para o cartão de crédito, tanto por telefone, quanto por chat e email e até hoje não recebi o estorno do valor.Estou na 3 fatura subsequente e não houve o reembolso.Por favor, aguardo retorno da empresa.Atenciosamente,",https://www.reclameaqui.com.br/centauro-loja-fisica/nao-devolvem-meu-dinheiro-e-nao-respondem_Hx9DGuXb5jyM3eoN/, 08/06/20 às 13h05,Lavras, Lavras - MG
105961299,Cupom de desconto,Cupom de desconto,Dafiti.com.br,".O cupom sugere que seja possível comprar 3 calçados infantis por R$99,00 mas ao tentar finalizar a compra recebo a seguinte mensagens,   ""Você não...","Sou cliente Dafiti há anos e apesar de nunca ter tido problemas, estou tentando sem sucesso finalizar uma compra cujos produtos estão em um link de desconto.O cupom sugere que seja possível comprar 3 calçados infantis por R$99,00 mas ao tentar finalizar a compra recebo a seguinte mensagens,   ""Você não atingiu o mínimo de ítens no seu pedido"".Em meu aplicativo ambos produtos constavam no link, não foi alterado nenhum item e nem a cor, o que caracteriza publicidade enganosa nos termos do art. 37 do CDC.",https://www.reclameaqui.com.br/dafiti/cupom-de-desconto_X9CcM_jhuf1iCPEt/, 08/06/20 às 12h44,Belo Horizonte, Belo Horizonte - MG
105957405,Comprei e não recebi o produto,Comprei e não recebi o produto,Running,"running calçadosNo dia 10/03/2020 fiz uma compra online na Loja Running Calçados no valor de 87,90.Paguei o boleto a vista e recebi a confirmação...","running calçadosNo dia 10/03/2020 fiz uma compra online na Loja Running Calçados no valor de 87,90.Paguei o boleto a vista e recebi a confirmação do pagamento no meu e-mail. recebi outro e-mail com o númerodo produto e desde então não consigo mais nenhuma resposta. Vi os outros comentários que não vou ter resposta nem por aqui! Cai no [Editado pelo Reclame Aqui] dessa [Editado pelo Reclame Aqui]. :(",https://www.reclameaqui.com.br/running/comprei-e-nao-recebi-o-produto_1iuYxqtfX6cBp-RY/, 08/06/20 às 12h09,Rio de Janeiro, Rio de Janeiro - RJ
105135127,PREJUÍZO AO CONSUMIDOR,PREJUÍZO AO CONSUMIDOR,Serasa,"Abri um crediario ontem em uma loja de calçados e, em 24 horas meu score caiu 69 pontos.Isso é um verdadeiro absurdo dessa empresa que se diz...","Abri um crediario ontem em uma loja de calçados e, em 24 horas meu score caiu 69 pontos.Isso é um verdadeiro absurdo dessa empresa que se diz comprometida com o consumidor. Aliás, acho que o verdadeiro intuito dela é prejudicar, nada mais! Deveria ter um órgão controlador dessa instituição para evitar esses tipos de danos em confronto do consumidor! Um absurdo!",https://www.reclameaqui.com.br/serasaconsumidor-178670/prejuizo-ao-consumidor_IxzWyk2Z8m0OOuHA/, 08/06/20 às 12h07,Ponta Grossa, Ponta Grossa - PR
105950927,Bota Waterproof,Bota Waterproof,Timberland - Loja Física ,"Comprei uma bota Timberland, modelo Waterproof, justamente porque trabalho no campo e utilizo meus calçados em áreas úmidas. A minha bota começou a descolar o...","Comprei uma bota Timberland, modelo Waterproof, justamente porque trabalho no campo e utilizo meus calçados em áreas úmidas. A minha bota começou a descolar o bico, e entra aguá. Com certeza deve ser algum caso isolado de qualidade, pois ja tive outro modelos e não tive problema... Casualmente essa foi a mais cara que comprei.",https://www.reclameaqui.com.br/timberland-loja-fisica/bota-waterproof_6go4a7-p_9XkBZyl/, 08/06/20 às 11h14,Santana do Livramento, Santana do Livramento - RS
105943141,PROPAGANDA ENGANOSA - PROMOÇÃO,PROPAGANDA ENGANOSA - PROMOÇÃO,Tricae,"Ao tentar realizar compra de produtos por meio do aplicativo da marca TRICAE, através da promoção ""3 calçados por R$ 99"", foi impossível concluir a...","Ao tentar realizar compra de produtos por meio do aplicativo da marca TRICAE, através da promoção ""3 calçados por R$ 99"", foi impossível concluir a compra, haja vista a não aplicação do desconto/promoção ao final da aquisição, ainda que os produtos estivessem dentro do rol dos calçados participantes da oferta. Nítida propaganda enganosa! Tentei fazer e refazer a compra, mas a  promoção não se aplica ao final da compra.",https://www.reclameaqui.com.br/tricae/propaganda-enganosa-promocao_lpmZ0ZBj3c_OBUJL/, 08/06/20 às 10h06,Londrina, Londrina - PR
105942249,Troca,Troca,Dafiti.com.br,", chegou e-mail informando que a transportadora estava vindo retirar os itens então enviei os dois produtos (2 pares de calçados). Hoje recebo outro e-mail dizendo...","Solicitei a troca dos dois produtos do do meu pedido, mandei e-mail perguntando se os itens seriam retirados juntos ou separados, mas não obtive respostas, chegou e-mail informando que a transportadora estava vindo retirar os itens então enviei os dois produtos (2 pares de calçados). Hoje recebo outro e-mail dizendo que a transportadora esta vindo retirar o outro item, mas não consigo entrar em contato com a dafiti e explicar que o produto já foi enviado na outra retirada.",https://www.reclameaqui.com.br/dafiti/troca_cZsLcGHwSDKiGvs7/, 08/06/20 às 09h56,Jandira, Jandira - SP
105941697,Slip On Modare Branco 7350.101,Slip On Modare Branco 7350.101,Modare Ultraconforto,Comprei 2 calçados da linha Modare Ultraconforto descrito no título na numeração correta para trabalhar no hospital...  Faço plantões de 12 hs na Urgência e...,"Comprei 2 calçados da linha Modare Ultraconforto descrito no título na numeração correta para trabalhar no hospital...  Faço plantões de 12 hs na Urgência e Emergência, ou seja, passo o dia todo em pé num corre corre, e o calçado é extremamente desconfortável com um solado muito duro e nada anatômico! Achei que após 2 ou 3 vezes de uso iria melhorar, mas não melhorou nada! Chego em casa com os pés queimando e com bolhas mas laterais dos dedos e calcanhares! Gostaria de ter meu dinheiro ressarcido mediante devolução, pois de ultraconforto, como diz na propaganda, esse calçado não tem nada! Foram comprados na loja virtual da CeA, que respondeu a minha reclamação dizendo que foram usados, portanto não fazem devolução... Então decidi entrar em contato com a própria marca para uma solução. Aguardo e grata. Cláudia Gomes",https://www.reclameaqui.com.br/modare/slip-on-modare-branco-7350-101_dOtJCwrG6s3yQv2d/, 08/06/20 às 09h51,São Paulo, São Paulo - SP
105884275,Site e App não permite cancelamento ou devolução de pro...,Site e App não permite cancelamento ou devolução de produto,Americanas Marketplace,"Estou extremamente indignada! Realizei a compra de dois calçados (pantufas) no site da Americanas no dia 27 de maio. Após confirmação do pagamento, percebi que...","Estou extremamente indignada! Realizei a compra de dois calçados (pantufas) no site da Americanas no dia 27 de maio. Após confirmação do pagamento, percebi que embora eu tivesse escolhido o número correto dos calçados, na descrição do produto tinha uma observação de que ele não calçava aquele número, que era menor. Neste momento desisti da compra e solicitei o cancalemanrto Primeira tentativa sem sucesso. Imaginei que seria preciso confirmar o pagamento para cabcelar. O pagamento por cartão de crédito foi autorizado no mesmo dia e na sequência solicitei o cancelamento a partir dali, no aplicativo e site o pedido apareceu como cancelado. Entretanto, passaram-se dias e não houve extorno da compra, mesmo constando como cancelado.Para minha surpresa, dias depois do cancelamento recebi e-mail falando que o pedido está separado e seria enviado em breve. Como assim enviar uma compra cancelada? Pois bem, hoje, 06 de junho recebi um e-mail e whatsapp informando que o pedido seria entregue e de fato foi entregue. E foi quanto tive mais uma surpresa. Um dos calçados veio em modelo e tamanho diferente do comprado. Um absurdo a falta de respeito. Na hora fui solicitar a devolução. E advinha? Também não consegui solicitar a devolução. No site e no app aparecem erro na hora de concluir o pedido. Ou seja, estou sendo forçada a ficar com produtos que havia cancelado a compra e ainda um veio errado. Primeira vez que faria uma compra online. Extremamente decepcionada e irritada com a Americanas.",https://www.reclameaqui.com.br/americanas-marketplace/site-e-app-nao-permite-cancelamento-ou-devolucao-de-produto_Msc2OUlqe2vFbHS8/, 08/06/20 às 09h23,Belo Horizonte, Belo Horizonte - MG
105937119,"Pagamento aprovado, sem receber o produto e nenhum cont...","Pagamento aprovado, sem receber o produto e nenhum contato respondido.",Jdk Calçados,Loja JDK calçados não atende o consumidor em nenhum dos seus direitos.Prazo de entrega não respeitado.Sem nenhum atendimento ao consumidor. Um...,Loja JDK calçados não atende o consumidor em nenhum dos seus direitos.Prazo de entrega não respeitado.Sem nenhum atendimento ao consumidor. Um número de whats que fica online o tempo todo e não responde as mensagens. Não responde aos emails enviados e assim por diante.,https://www.reclameaqui.com.br/jdk-calcados/pagamento-aprovado-sem-receber-o-produto-e-nenhum-contato-respondido_pXXJcZ32OCSsMQMN/, 08/06/20 às 08h45,São Paulo, São Paulo - SP
105929829,ZATTINI - Nao compre nesta rmpresa.,ZATTINI - Nao compre nesta rmpresa.,Zattini,"ZATTINI - Nao compre nesta empresa. Se vc quer referencia desta empresa, saiba que estou ha mais de 1 mes esperando por 2 calçados que comprei na promoçào e...","ZATTINI - Nao compre nesta empresa. Se vc quer referencia desta empresa, saiba que estou ha mais de 1 mes esperando por 2 calçados que comprei na promoçào e, ate agora nao obtivem nem uma resposta da empresa. Nem a NETSHOES que é uma empreza vinculada a mesma, responde pela [Editado pelo Reclame Aqui]. Sim, digo [Editado pelo Reclame Aqui] pq me sinto [Editado pelo Reclame Aqui] pela zattini",https://www.reclameaqui.com.br/zattini/zattini-nao-compre-nesta-rmpresa__YCSB5_JGuVWN18B/, 07/06/20 às 22h50,Nilópolis, Nilópolis - RJ
105920841,Nem uma resposta referente a troca,Nem uma resposta referente a troca,Netshoes,"Boa noite, solicitei duas troca pela Netshoes, pois os calçados vieram grandes quando solicitei a troca de uma veio automático o código para os correios do...","Boa noite, solicitei duas troca pela Netshoes, pois os calçados vieram grandes quando solicitei a troca de uma veio automático o código para os correios do produto que NÃO paguei o frete, já o segundo o tive que solicitar também, desse não veio nem um e-mail referente ao código de para os correios e sendo que eu PAGUEI o frete.",https://www.reclameaqui.com.br/netshoes/nem-uma-resposta-referente-a-troca_j0jvkzDnDQ7GKhXh/, 07/06/20 às 17h59,Trindade, Trindade - GO
105917151,Tênis defeito no bico (estourando e descolando),Tênis defeito no bico (estourando e descolando),Tricae,"Boa tarde Fiz uma compra com vocês de três calçados para meu filho no site tricae, um ficou pequeno eu consegui realizar a troca (que foi uma sandália...","Boa tarde Fiz uma compra com vocês de três calçados para meu filho no site tricae, um ficou pequeno eu consegui realizar a troca (que foi uma sandália azul). Agora estou com um outro problema, tem um tênis que esta dando defeito, meu filho usou apenas 3 vezes, e o tênis ja esta estourando na frente (no bico), esta estourando e descolando, como se tivesse muitoooo usado, mais é novissimo. Preciso de uma ajuda.O modelo é Tênis Molequinho Menino Liso Azul Marinho. Irei encaminhar as fotos aqui para vocês verem. Não sei se é algum defeito na cola do tênis ou se é porque é de pano muito fino. Procurei no site onde eu poderia notificar e informar vocês do meu problema mas não encontrei o lugar no site que eu poderia fazer a reclamação. Quando eu solicitei a troca da sandália porque era pequena eu também tive esse problema de não conseguir trocar pelo site, ai tive que abrir uma reclamação também. Aguardo um retorno.Muito obrigada Desde, já!",https://www.reclameaqui.com.br/tricae/tenis-defeito-no-bico-estourando-e-descolando_5IOcQWJxFY_x2185/, 07/06/20 às 15h45,Itapecerica da Serra, Itapecerica da Serra - SP
105914631,Produto muito caro e de pouquíssima qualidade.,Produto muito caro e de pouquíssima qualidade.,Loja Reversa,"Sabemos que os produtos da Reversa são lindos de morrer. Digo isso sobre tudo,roupas,calçados,acessórios e etc... Mas infelizmente o valor não condiz nada com...","Sabemos que os produtos da Reversa são lindos de morrer. Digo isso sobre tudo,roupas,calçados,acessórios e etc... Mas infelizmente o valor não condiz nada com a qualidade dos produtos. Principalmente os calçados com acabamento verniz. Como eu falei,visualmente falando são lindos demais. Mas a qualidade é péssima. Acabamento(entre o calçado e a sola)muito grosseiro,dá pra ver a cola.Parece que a qualquer momento vai descolar. Material muito fraquinho. O verniz arranha muito,muuuuito fácil. É muito triste isso pra o consumidor. Pagar um valor altíssimo num calçado que não é de ""marca"" e que não lhe oferece o mínimo de qualidade. Não tenho do que reclamar sobre o site ou o atendimento. Mas eles devem dar mais atenção a esses ""fornecedores"".",https://www.reclameaqui.com.br/loja-reversa/produto-muito-caro-e-de-pouquissima-qualidade_gwuqI2yi7JoyrN0c/, 07/06/20 às 14h17,João Pessoa, João Pessoa - PB
105913563,Conta desativada sem motivo aparente,Conta desativada sem motivo aparente,Instagram," chinelos, tênis, e produtos que eu tenho parceria com algumas lojas de calçados! Tenho muito apreço pela conta, e espero que isso se resolva o quanto antes....","Minha conta foi desativada sem motivo aparente no dia 07 de junho de 2020, diversas pessoas da minha família, meus amigos e pessoas próximas me seguem e nunca tive problema algum! Eu gostaria de saber o que aconteceu e se possível reativar a minha conta, visto que lá eu apenas exibo as fotos que tiro dos meus pés com chinelos, tênis, e produtos que eu tenho parceria com algumas lojas de calçados! Tenho muito apreço pela conta, e espero que isso se resolva o quanto antes.",https://www.reclameaqui.com.br/instagram/conta-desativada-sem-motivo-aparente_mnvHNq9gATbTopsG/, 07/06/20 às 13h40,São José do Rio Preto, São José do Rio Preto - SP
105912617,Cobrança indevida,Cobrança indevida,Calcard Administradora de...," da pandemia covid-19...ok..Até aí aceitei, pq esse cartão nao me prestou para outras necessidades..somente para calçados msm. Mas a falta de respeito e...","Fiz a troca do meu cartão preto da loja Studio z pelo laranja VISA. PIOR ESCOLHA, para fazer a troca informaram que não existia anuidade era igual ao preto e nenhuma cobrança a mais por ele. Já que estavam trocando..eu aceitei pq disseram que o preto não iria existir mais.Agora,que depois de muito reclamar eu tive acesso as faturas, eu vi a cobrança da anuidade e mais um seguro...que no momento da troca do cartão a moça me ofereceu e eu neguei....não quis aderir o seguro por já ter trabalhado em banco e saber como funciona...ok..não aceitei. Porém a calcard é [Editado pelo Reclame Aqui] e ou seus funcionários são...pois pedi para NAO incluir seguro nenhum e NAO queria anuidade, caso contrário ficaria com o antigo ou cancelaria o mesmo. Isso se chama mau caratismo. ( Pois não existe assinatura minha no contrato aderindo o seguro) Além de excluirem o limite do cartão na pior época de todas...me enviaram um SMS informando que meu limite foi alterado por causa da pandemia covid-19...ok..Até aí aceitei, pq esse cartão nao me prestou para outras necessidades..somente para calçados msm. Mas a falta de respeito e consideração com o consumidor é enorme. Por favor, solicito o estorno dos valores de anuidade e seguro incluídos no meu cartão sem minha autorização. Me venderam uma mentira.",https://www.reclameaqui.com.br/calcard-administradora-de-cartoes/cobranca-indevida_MMxrKh8Qy28YuLYn/, 07/06/20 às 13h09,Florianópolis, Florianópolis - SC
105911473,cobrança indevida e sem aviso,cobrança indevida e sem aviso,Cielo," sabe a nossa atividade até mesmo porque esta registrada nessa empresa a atividade de vendedora de calçados, e sabe muito bem que essas empresas sofrem com a...","Bom dia, por favor solicito ajuda da EMPRESA RECLAME AQUI, já que a empresa Cielo só fala a mesma coisa e repete a mesma coisa em seus emails, tinhamos uma parceria usando a maquina da cielo em nossa empresa CAMILA STELLET DE LIMA M.E desde o ano de 2015, a empresa Cielo nos informou que se vendessemos o valor de cr$23.000,00 por mês teriamos isenção do aluguel da maquina em nossa empresa, porém ao no inicio desse ano a Cielo passou a cobrar desde janeiro de 2020 o valor absurdo de cr$ 180,00 por mês, sendo que não teve nenhum aviso por email , por mensagem de texto, muito menos por telefone, e o mais critico ainda é que a empresa sabe a nossa atividade até mesmo porque esta registrada nessa empresa a atividade de vendedora de calçados, e sabe muito bem que essas empresas sofrem com a covid 19 , estando fechada por mais de 50 dias direto, mais a empresa mesmo assim carnivoramente descontou todos os meses inflexivelmente, e os seus atendentes nos informam inflexivelmente que essa é a ORDEM DA EMPRESA, CANCELAMOS OS NOSSOS SERVIÇOS com a Cielo, mais solicitamos a devolução dos valores de janeiro a maio, pelo motivo dessa empresa não comunicar essa cobrança, o nosso cancelamento esta registrado sob o numero 741875, nosso numero na empresa é 1072079507. solicitamos a solução desse assunto.",https://www.reclameaqui.com.br/cielo/cobranca-indevida-e-sem-aviso_vXgq7RfTaXXxjKGn/, 07/06/20 às 12h35,Rio de Janeiro, Rio de Janeiro - RJ
105907887,Produto com defeito.,Produto com defeito.,Beira Rio Conforto,Sou cliente de vcs. Gosto demais dos calçados da Beira Rio. Só que um tempo pra venho percebendo que os produtos não está com aquela qualidade de antes...,Sou cliente de vcs. Gosto demais dos calçados da Beira Rio. Só que um tempo pra venho percebendo que os produtos não está com aquela qualidade de antes . Comprei um sapatênis marron com solado dourado. E nas primeiras usadas rasgou o couro sintético. Não é um calçado barato e usei no máximo 3 vezes.,https://www.reclameaqui.com.br/beira-rio-conforto/produto-com-defeito_TIxehYw2i4MdrVsr/, 07/06/20 às 10h47,Rio Acima, Rio Acima - MG
105899949,Rasgo e descostura,Rasgo e descostura,Democrata Calçados,"Em primeiro lugar, quero ressaltar que sempre estive satisfeito com os calçados que adquiri da França democrata, ao longo desses 10 anos que conheço a marca...","Em primeiro lugar, quero ressaltar que sempre estive satisfeito com os calçados que adquiri da França democrata, ao longo desses 10 anos que conheço a marca.Entretanto, minha última experiência não foi nada agradável. Após muito tempo à procura de um modelo de calçado, encontrei o modelo "" Sapato Casual Conforto Masculino Democrata"", na cor preta, em compra online feita pelo site ""Passarela.com.br"", tendi recebido em 15/02/2020.Desde o dia do recebimento, até p do registro dessa reclamação, usei o produto apenas 3 vezes, e ainda assim somente pra dirigir, mas na quarta vez que pretendia usar 06/06/2020, quando tentava encaixar o pé direito, a lateral do sapato simplesmente rasgou, como se fosse um tecido sensível.Estou enviando, em anexo, algumas fotos que, além do dano, comprovam que o calçado está intacto.Obrigado",https://www.reclameaqui.com.br/democrata-calcados/rasgo-e-descostura_g2IT0xIHC6g62eJN/, 06/06/20 às 22h54,Curitiba, Curitiba - PR
105899903,Produto de Péssima qualidade,Produto de Péssima qualidade,Depp.,"Adquiri de um conhecido que revende a marca de vocês, 2 calçados. Um deles ainda está na caixa, pois não tive a oportunidade de usar.Fato é, que na...","Adquiri de um conhecido que revende a marca de vocês, 2 calçados. Um deles ainda está na caixa, pois não tive a oportunidade de usar.Fato é, que na primeira vez que usei um dos calçados, o mesmo se dilacerou inteiro. A costura está soltando e toda parte em ""courino"" está esfarelando. Não há mais condições alguma de utiliza-lo.",https://www.reclameaqui.com.br/depp/produto-de-pessima-qualidade_EdJVtOr-fI8MX2B7/, 06/06/20 às 22h53,São Paulo, São Paulo - SP
105899207,Péssima comunicação,Péssima comunicação,Outstore," item vi que um dos calçados que pedi Ref S0172304230001U35, na foto o item é preto e não há opção de cores... comprei acreditando ser preto, mas quando entrei no...","Fiz uma compra ontem 05/06/2020 e assim que finalizei o pedido, percebi dois problemas: 1 digitei o numero errado de endereço, tentei alterar no pedido mas não consegui e tentei ligar no SAC mas ninguém atende. Estou com medo que enviem o pedido para outro endereço, já mandei email.2 problema: ao conferir os item vi que um dos calçados que pedi Ref S0172304230001U35, na foto o item é preto e não há opção de cores... comprei acreditando ser preto, mas quando entrei no item novamente lá no finalzinho a descrição do produto é branco, e eu não quero branco, um erro do site ao incluir o produto. Estou com medo  que me enviem um sapato branco, enfim tô achando que vai dar tudo errado e tô com medo. Estou registrando isso, como prova dos problemas que tenho quase certeza que vão ocorrer. Acho que não vão responder os meus emails pedindo cancelamento, acho que vão mandar para o número errado e acho que vão mandar o sapato branco ao inves do preto. E depois não vão me retornar. Estou chocada com essa empresa, pior é que fui tão louca pelo preço, que só reparei nesses detalhes do site depois.",https://www.reclameaqui.com.br/outstore/pessima-comunicacao_fOqbVDpz0IHC2DXR/, 06/06/20 às 22h27,Guarulhos, Guarulhos - SP
105894665,Cobrança indevida,Cobrança indevida,Lojas Avenida,Fiz um cartão na loja Giovana calçados cujo tem vínculo vom as lojas avenida.Ocorreu que no ato de fazer o cartão o atendente perguntou se queria seguro...,"Fiz um cartão na loja Giovana calçados cujo tem vínculo vom as lojas avenida.Ocorreu que no ato de fazer o cartão o atendente perguntou se queria seguro do cartão, deixei bem claro que não queria, tive problemas enquanto a isso, quando fui pagar a fatura.Enfim quitei a dívida e cancelei o cartão, quando o certo deveria ser processar a empresa.Atualmente recebo em torno de 20 ligações por dia me cobrando um valor que não reconheço.Pois quitei a conta e cancelei o cartão.O atendente falou que não havia sido cancelado.",https://www.reclameaqui.com.br/lojas-avenida/cobranca-indevida_67CXhtmvKMvM7eiN/, 06/06/20 às 20h01,Marabá, Marabá - PA
105888271,Solicitei uma devolução e não consigo fazer,Solicitei uma devolução e não consigo fazer,Centauro,". Ambos calçados de número 37.O calçado ficou grande e foi necessário solicitar o estorno, porque eles não tinham a numeração que eu precisava(número 36). Tentei...","Boa tarde. Eu fiz 2 compras na Centauro, um tênis All star vermelho, (pedido 921664395) e um outro pedido(921733917) com mais itens e um All star amarelo. Ambos calçados de número 37.O calçado ficou grande e foi necessário solicitar o estorno, porque eles não tinham a numeração que eu precisava(número 36). Tentei conversar pelo whatsapp, email e não me retornaram. o chat e atendimento por telefone não está funcionando. Não me enviaram o código para estorno dos 2 pedidos, apenas de um pedido(921664395) e de acordo com o email, falta o correio enviar a mensagem para que eu possa postar o produto. O outro tênis do pedido(921733917) não chegou nem o código da centauro, e foram feitas as solicitações dos 2 estornos no mesmo dia. A empresa não responde aos emails, o whatsapp eu enviei dentro do horário de atendimento, mandei mensagem às 15:07(9 às 17h) e a resposta é que está fora do horário. tudo isso esta sendo anexado abaixo. Já efetuei a compra em outro site e ate o momento não consegui devolver os produtos. É um descaso total com o cliente.",https://www.reclameaqui.com.br/centauro-loja-fisica/solicitei-uma-devolucao-e-nao-consigo-fazer_5jTHJN83IHwnnd9e/, 06/06/20 às 16h54,Belo Horizonte, Belo Horizonte - MG
105882843,Minha encomenda não chegou,Minha encomenda não chegou,Calçados 50 Off,"Fiz uma compra no dia 08-04-2020 , no site da calçados 50% Off , e até o presente momento , 06-06-2020, minha encomenda não foi nem sequer despachada , entrei...","Fiz uma compra no dia 08-04-2020 , no site da calçados 50% Off , e até o presente momento , 06-06-2020, minha encomenda não foi nem sequer despachada , entrei várias vezes em contato via e-mail , e apesar de entender as dificuldades do momento , acho que 2 meses já é um tempo mais que exagerado , comprei um par de tênis para minha esposa pela netshoes ,no dia 20-04-2020 , que já chagou à muito tempo .",https://www.reclameaqui.com.br/calcados-50-off/minha-encomenda-nao-chegou_Iz48O-vRCbHDbiSr/, 06/06/20 às 14h38,Paraibuna, Paraibuna - SP
105881379,Produto Falsificado,Produto Falsificado,Urbanizze Calçados,Comprei um tênis adidas na Urbanizze Calçados e recebi um produto de qualidade muito inferior ao original.Tenho outros tênis adidas para comprar e...,Comprei um tênis adidas na Urbanizze Calçados e recebi um produto de qualidade muito inferior ao original.Tenho outros tênis adidas para comprar e verifiquei que é muito diferente.Mandei e-mail solicitando que verificassem o ocorrido e a loja não respondeu.,https://www.reclameaqui.com.br/urbanizze-calcados/produto-falsificado_uPV3qbTAEDSyE9EP/, 06/06/20 às 14h05,Curitiba, Curitiba - PR
